timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723809940692,40,Petición HTTP,200,OK,Open Model Thread Group 1-3106,text,true,,189,196,12,12,http://127.0.0.1:5000/,40,0,2
1723809940717,19,Petición HTTP,200,OK,Open Model Thread Group 1-3119,text,true,,189,196,11,11,http://127.0.0.1:5000/,19,0,2
1723809940713,24,Petición HTTP,200,OK,Open Model Thread Group 1-3114,text,true,,189,196,11,11,http://127.0.0.1:5000/,24,0,2
1723809940713,24,Petición HTTP,200,OK,Open Model Thread Group 1-3115,text,true,,189,196,9,9,http://127.0.0.1:5000/,24,0,2
1723809940695,45,Petición HTTP,200,OK,Open Model Thread Group 1-3107,text,true,,189,196,8,8,http://127.0.0.1:5000/,45,0,2
1723809940706,38,Petición HTTP,200,OK,Open Model Thread Group 1-3111,text,true,,189,196,9,9,http://127.0.0.1:5000/,36,0,2
1723809940711,35,Petición HTTP,200,OK,Open Model Thread Group 1-3113,text,true,,189,196,9,9,http://127.0.0.1:5000/,35,0,1
1723809940715,31,Petición HTTP,200,OK,Open Model Thread Group 1-3116,text,true,,189,196,10,10,http://127.0.0.1:5000/,31,0,2
1723809940722,26,Petición HTTP,200,OK,Open Model Thread Group 1-3121,text,true,,189,196,11,11,http://127.0.0.1:5000/,26,0,2
1723809940717,34,Petición HTTP,200,OK,Open Model Thread Group 1-3120,text,true,,189,196,11,11,http://127.0.0.1:5000/,34,0,3
1723809940715,39,Petición HTTP,200,OK,Open Model Thread Group 1-3117,text,true,,189,196,11,11,http://127.0.0.1:5000/,39,0,2
1723809940717,41,Petición HTTP,200,OK,Open Model Thread Group 1-3118,text,true,,189,196,10,10,http://127.0.0.1:5000/,41,0,4
1723809940746,19,Petición HTTP,200,OK,Open Model Thread Group 1-3125,text,true,,189,196,9,9,http://127.0.0.1:5000/,19,0,2
1723809940742,23,Petición HTTP,200,OK,Open Model Thread Group 1-3122,text,true,,189,196,9,9,http://127.0.0.1:5000/,23,0,2
1723809940745,20,Petición HTTP,200,OK,Open Model Thread Group 1-3124,text,true,,189,196,7,7,http://127.0.0.1:5000/,20,0,1
1723809940753,14,Petición HTTP,200,OK,Open Model Thread Group 1-3130,text,true,,189,196,6,6,http://127.0.0.1:5000/,14,0,2
1723809940742,27,Petición HTTP,200,OK,Open Model Thread Group 1-3123,text,true,,189,196,5,5,http://127.0.0.1:5000/,27,0,2
1723809940748,23,Petición HTTP,200,OK,Open Model Thread Group 1-3127,text,true,,189,196,4,4,http://127.0.0.1:5000/,23,0,2
1723809940751,26,Petición HTTP,200,OK,Open Model Thread Group 1-3129,text,true,,189,196,10,10,http://127.0.0.1:5000/,22,0,2
1723809940748,29,Petición HTTP,200,OK,Open Model Thread Group 1-3128,text,true,,189,196,10,10,http://127.0.0.1:5000/,26,0,2
1723809940746,31,Petición HTTP,200,OK,Open Model Thread Group 1-3126,text,true,,189,196,10,10,http://127.0.0.1:5000/,27,0,2
1723809940772,11,Petición HTTP,200,OK,Open Model Thread Group 1-3133,text,true,,189,196,13,13,http://127.0.0.1:5000/,10,0,1
1723809940772,23,Petición HTTP,200,OK,Open Model Thread Group 1-3134,text,true,,189,196,15,15,http://127.0.0.1:5000/,23,0,2
1723809940772,31,Petición HTTP,200,OK,Open Model Thread Group 1-3135,text,true,,189,196,18,18,http://127.0.0.1:5000/,31,0,4
1723809940772,36,Petición HTTP,200,OK,Open Model Thread Group 1-3131,text,true,,189,196,17,17,http://127.0.0.1:5000/,36,0,3
1723809940772,38,Petición HTTP,200,OK,Open Model Thread Group 1-3132,text,true,,189,196,16,16,http://127.0.0.1:5000/,38,0,5
1723809940781,29,Petición HTTP,200,OK,Open Model Thread Group 1-3141,text,true,,189,196,15,15,http://127.0.0.1:5000/,29,0,1
1723809940777,36,Petición HTTP,200,OK,Open Model Thread Group 1-3137,text,true,,189,196,15,15,http://127.0.0.1:5000/,36,0,1
1723809940789,28,Petición HTTP,200,OK,Open Model Thread Group 1-3145,text,true,,189,196,14,14,http://127.0.0.1:5000/,28,0,1
1723809940781,37,Petición HTTP,200,OK,Open Model Thread Group 1-3142,text,true,,189,196,13,13,http://127.0.0.1:5000/,37,0,2
1723809940781,40,Petición HTTP,200,OK,Open Model Thread Group 1-3143,text,true,,189,196,13,13,http://127.0.0.1:5000/,40,0,2
1723809940779,44,Petición HTTP,200,OK,Open Model Thread Group 1-3138,text,true,,189,196,12,12,http://127.0.0.1:5000/,44,0,1
1723809940780,45,Petición HTTP,200,OK,Open Model Thread Group 1-3139,text,true,,189,196,11,11,http://127.0.0.1:5000/,45,0,1
1723809940777,50,Petición HTTP,200,OK,Open Model Thread Group 1-3136,text,true,,189,196,10,10,http://127.0.0.1:5000/,50,0,1
1723809940786,43,Petición HTTP,200,OK,Open Model Thread Group 1-3144,text,true,,189,196,9,9,http://127.0.0.1:5000/,43,0,1
1723809940789,43,Petición HTTP,200,OK,Open Model Thread Group 1-3146,text,true,,189,196,12,12,http://127.0.0.1:5000/,42,0,2
1723809940781,54,Petición HTTP,200,OK,Open Model Thread Group 1-3140,text,true,,189,196,12,12,http://127.0.0.1:5000/,54,0,1
1723809940796,43,Petición HTTP,200,OK,Open Model Thread Group 1-3147,text,true,,189,196,12,12,http://127.0.0.1:5000/,43,0,2
1723809940799,42,Petición HTTP,200,OK,Open Model Thread Group 1-3150,text,true,,189,196,12,12,http://127.0.0.1:5000/,42,0,2
1723809940819,26,Petición HTTP,200,OK,Open Model Thread Group 1-3152,text,true,,189,196,11,11,http://127.0.0.1:5000/,26,0,2
1723809940799,48,Petición HTTP,200,OK,Open Model Thread Group 1-3149,text,true,,189,196,10,10,http://127.0.0.1:5000/,48,0,1
1723809940796,55,Petición HTTP,200,OK,Open Model Thread Group 1-3148,text,true,,189,196,9,9,http://127.0.0.1:5000/,55,0,2
1723809940811,43,Petición HTTP,200,OK,Open Model Thread Group 1-3151,text,true,,189,196,8,8,http://127.0.0.1:5000/,43,0,2
1723809940841,14,Petición HTTP,200,OK,Open Model Thread Group 1-3159,text,true,,189,196,7,7,http://127.0.0.1:5000/,14,0,2
1723809940830,26,Petición HTTP,200,OK,Open Model Thread Group 1-3154,text,true,,189,196,6,6,http://127.0.0.1:5000/,26,0,2
1723809940833,25,Petición HTTP,200,OK,Open Model Thread Group 1-3157,text,true,,189,196,5,5,http://127.0.0.1:5000/,25,0,2
1723809940830,31,Petición HTTP,200,OK,Open Model Thread Group 1-3153,text,true,,189,196,4,4,http://127.0.0.1:5000/,30,0,2
1723809940838,24,Petición HTTP,200,OK,Open Model Thread Group 1-3158,text,true,,189,196,3,3,http://127.0.0.1:5000/,24,0,2
1723809940830,33,Petición HTTP,200,OK,Open Model Thread Group 1-3155,text,true,,189,196,2,2,http://127.0.0.1:5000/,33,0,2
1723809940831,33,Petición HTTP,200,OK,Open Model Thread Group 1-3156,text,true,,189,196,1,1,http://127.0.0.1:5000/,33,0,2
1723809940866,11,Petición HTTP,200,OK,Open Model Thread Group 1-3161,text,true,,189,196,5,5,http://127.0.0.1:5000/,11,0,1
1723809940866,16,Petición HTTP,200,OK,Open Model Thread Group 1-3162,text,true,,189,196,6,6,http://127.0.0.1:5000/,16,0,2
1723809940866,18,Petición HTTP,200,OK,Open Model Thread Group 1-3160,text,true,,189,196,5,5,http://127.0.0.1:5000/,18,0,2
1723809940868,17,Petición HTTP,200,OK,Open Model Thread Group 1-3163,text,true,,189,196,4,4,http://127.0.0.1:5000/,17,0,1
1723809940877,13,Petición HTTP,200,OK,Open Model Thread Group 1-3165,text,true,,189,196,6,6,http://127.0.0.1:5000/,13,0,2
1723809940880,14,Petición HTTP,200,OK,Open Model Thread Group 1-3166,text,true,,189,196,6,6,http://127.0.0.1:5000/,13,0,2
1723809940877,20,Petición HTTP,200,OK,Open Model Thread Group 1-3164,text,true,,189,196,6,6,http://127.0.0.1:5000/,20,0,2
1723809940888,16,Petición HTTP,200,OK,Open Model Thread Group 1-3167,text,true,,189,196,6,6,http://127.0.0.1:5000/,16,0,1
1723809940892,15,Petición HTTP,200,OK,Open Model Thread Group 1-3170,text,true,,189,196,5,5,http://127.0.0.1:5000/,15,0,1
1723809940888,21,Petición HTTP,200,OK,Open Model Thread Group 1-3169,text,true,,189,196,6,6,http://127.0.0.1:5000/,21,0,1
1723809940896,17,Petición HTTP,200,OK,Open Model Thread Group 1-3171,text,true,,189,196,6,6,http://127.0.0.1:5000/,17,0,1
1723809940888,27,Petición HTTP,200,OK,Open Model Thread Group 1-3168,text,true,,189,196,5,5,http://127.0.0.1:5000/,27,0,1
1723809940901,15,Petición HTTP,200,OK,Open Model Thread Group 1-3172,text,true,,189,196,5,5,http://127.0.0.1:5000/,15,0,1
1723809940909,12,Petición HTTP,200,OK,Open Model Thread Group 1-3174,text,true,,189,196,4,4,http://127.0.0.1:5000/,12,0,1
1723809940909,13,Petición HTTP,200,OK,Open Model Thread Group 1-3173,text,true,,189,196,3,3,http://127.0.0.1:5000/,13,0,2
1723809940917,7,Petición HTTP,200,OK,Open Model Thread Group 1-3176,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,1
1723809940912,13,Petición HTTP,200,OK,Open Model Thread Group 1-3175,text,true,,189,196,1,1,http://127.0.0.1:5000/,13,0,2
1723809940934,4,Petición HTTP,200,OK,Open Model Thread Group 1-3177,text,true,,189,196,2,2,http://127.0.0.1:5000/,4,0,1
1723809940935,5,Petición HTTP,200,OK,Open Model Thread Group 1-3178,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809940942,6,Petición HTTP,200,OK,Open Model Thread Group 1-3180,text,true,,189,196,3,3,http://127.0.0.1:5000/,6,0,1
1723809940941,7,Petición HTTP,200,OK,Open Model Thread Group 1-3179,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,1
1723809940944,7,Petición HTTP,200,OK,Open Model Thread Group 1-3181,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,1
1723809940954,9,Petición HTTP,200,OK,Open Model Thread Group 1-3183,text,true,,189,196,6,6,http://127.0.0.1:5000/,9,0,1
1723809940953,11,Petición HTTP,200,OK,Open Model Thread Group 1-3182,text,true,,189,196,5,5,http://127.0.0.1:5000/,11,0,1
1723809940954,11,Petición HTTP,200,OK,Open Model Thread Group 1-3184,text,true,,189,196,4,4,http://127.0.0.1:5000/,11,0,1
1723809940958,14,Petición HTTP,200,OK,Open Model Thread Group 1-3185,text,true,,189,196,3,3,http://127.0.0.1:5000/,13,0,2
1723809940962,11,Petición HTTP,200,OK,Open Model Thread Group 1-3187,text,true,,189,196,2,2,http://127.0.0.1:5000/,11,0,2
1723809940959,20,Petición HTTP,200,OK,Open Model Thread Group 1-3186,text,true,,189,196,6,6,http://127.0.0.1:5000/,16,0,1
1723809940974,14,Petición HTTP,200,OK,Open Model Thread Group 1-3189,text,true,,189,196,7,7,http://127.0.0.1:5000/,14,0,1
1723809940974,19,Petición HTTP,200,OK,Open Model Thread Group 1-3188,text,true,,189,196,7,7,http://127.0.0.1:5000/,19,0,3
1723809940974,23,Petición HTTP,200,OK,Open Model Thread Group 1-3190,text,true,,189,196,6,6,http://127.0.0.1:5000/,23,0,5
1723809940977,21,Petición HTTP,200,OK,Open Model Thread Group 1-3191,text,true,,189,196,5,5,http://127.0.0.1:5000/,21,0,3
1723809940977,30,Petición HTTP,200,OK,Open Model Thread Group 1-3192,text,true,,189,196,7,7,http://127.0.0.1:5000/,28,0,3
1723809940982,29,Petición HTTP,200,OK,Open Model Thread Group 1-3193,text,true,,189,196,6,6,http://127.0.0.1:5000/,27,0,2
1723809940991,31,Petición HTTP,200,OK,Open Model Thread Group 1-3195,text,true,,189,196,11,11,http://127.0.0.1:5000/,31,0,3
1723809940983,39,Petición HTTP,200,OK,Open Model Thread Group 1-3194,text,true,,189,196,11,11,http://127.0.0.1:5000/,37,0,1
1723809941005,38,Petición HTTP,200,OK,Open Model Thread Group 1-3197,text,true,,189,196,15,15,http://127.0.0.1:5000/,35,0,4
1723809941003,50,Petición HTTP,200,OK,Open Model Thread Group 1-3196,text,true,,189,196,17,17,http://127.0.0.1:5000/,49,0,4
1723809941014,44,Petición HTTP,200,OK,Open Model Thread Group 1-3201,text,true,,189,196,18,18,http://127.0.0.1:5000/,44,0,5
1723809941018,41,Petición HTTP,200,OK,Open Model Thread Group 1-3204,text,true,,189,196,17,17,http://127.0.0.1:5000/,41,0,3
1723809941013,54,Petición HTTP,200,OK,Open Model Thread Group 1-3200,text,true,,189,196,17,17,http://127.0.0.1:5000/,54,0,2
1723809941007,66,Petición HTTP,200,OK,Open Model Thread Group 1-3198,text,true,,189,196,16,16,http://127.0.0.1:5000/,66,0,5
1723809941014,60,Petición HTTP,200,OK,Open Model Thread Group 1-3199,text,true,,189,196,15,15,http://127.0.0.1:5000/,60,0,2
1723809941018,58,Petición HTTP,200,OK,Open Model Thread Group 1-3202,text,true,,189,196,14,14,http://127.0.0.1:5000/,58,0,3
1723809941018,70,Petición HTTP,200,OK,Open Model Thread Group 1-3203,text,true,,189,196,17,17,http://127.0.0.1:5000/,69,0,5
1723809941038,50,Petición HTTP,200,OK,Open Model Thread Group 1-3207,text,true,,189,196,17,17,http://127.0.0.1:5000/,49,0,3
1723809941045,57,Petición HTTP,200,OK,Open Model Thread Group 1-3211,text,true,,189,196,17,17,http://127.0.0.1:5000/,57,0,2
1723809941051,51,Petición HTTP,200,OK,Open Model Thread Group 1-3212,text,true,,189,196,17,17,http://127.0.0.1:5000/,51,0,2
1723809941024,78,Petición HTTP,200,OK,Open Model Thread Group 1-3205,text,true,,189,196,17,17,http://127.0.0.1:5000/,78,0,2
1723809941055,47,Petición HTTP,200,OK,Open Model Thread Group 1-3214,text,true,,189,196,17,17,http://127.0.0.1:5000/,47,0,1
1723809941051,51,Petición HTTP,200,OK,Open Model Thread Group 1-3213,text,true,,189,196,17,17,http://127.0.0.1:5000/,51,0,2
1723809941038,73,Petición HTTP,200,OK,Open Model Thread Group 1-3208,text,true,,189,196,16,16,http://127.0.0.1:5000/,73,0,2
1723809941026,92,Petición HTTP,200,OK,Open Model Thread Group 1-3206,text,true,,189,196,17,17,http://127.0.0.1:5000/,92,0,3
1723809941038,83,Petición HTTP,200,OK,Open Model Thread Group 1-3210,text,true,,189,196,16,16,http://127.0.0.1:5000/,83,0,6
1723809941058,67,Petición HTTP,200,OK,Open Model Thread Group 1-3215,text,true,,189,196,16,16,http://127.0.0.1:5000/,66,0,2
1723809941086,39,Petición HTTP,200,OK,Open Model Thread Group 1-3220,text,true,,189,196,15,15,http://127.0.0.1:5000/,39,0,2
1723809941067,61,Petición HTTP,200,OK,Open Model Thread Group 1-3216,text,true,,189,196,14,14,http://127.0.0.1:5000/,61,0,3
1723809941080,50,Petición HTTP,200,OK,Open Model Thread Group 1-3218,text,true,,189,196,13,13,http://127.0.0.1:5000/,50,0,2
1723809941038,95,Petición HTTP,200,OK,Open Model Thread Group 1-3209,text,true,,189,196,12,12,http://127.0.0.1:5000/,95,0,4
1723809941086,49,Petición HTTP,200,OK,Open Model Thread Group 1-3219,text,true,,189,196,11,11,http://127.0.0.1:5000/,49,0,3
1723809941103,37,Petición HTTP,200,OK,Open Model Thread Group 1-3222,text,true,,189,196,10,10,http://127.0.0.1:5000/,36,0,2
1723809941103,37,Petición HTTP,200,OK,Open Model Thread Group 1-3223,text,true,,189,196,9,9,http://127.0.0.1:5000/,37,0,3
1723809941089,53,Petición HTTP,200,OK,Open Model Thread Group 1-3221,text,true,,189,196,12,12,http://127.0.0.1:5000/,53,0,2
1723809941113,41,Petición HTTP,200,OK,Open Model Thread Group 1-3228,text,true,,189,196,20,20,http://127.0.0.1:5000/,31,0,3
1723809941112,43,Petición HTTP,200,OK,Open Model Thread Group 1-3227,text,true,,189,196,19,19,http://127.0.0.1:5000/,40,0,1
1723809941106,49,Petición HTTP,200,OK,Open Model Thread Group 1-3224,text,true,,189,196,19,19,http://127.0.0.1:5000/,39,0,2
1723809941079,76,Petición HTTP,200,OK,Open Model Thread Group 1-3217,text,true,,189,196,19,19,http://127.0.0.1:5000/,70,0,3
1723809941123,32,Petición HTTP,200,OK,Open Model Thread Group 1-3229,text,true,,189,196,16,16,http://127.0.0.1:5000/,32,0,2
1723809941111,105,Petición HTTP,200,OK,Open Model Thread Group 1-3226,text,true,,189,196,27,27,http://127.0.0.1:5000/,105,0,1
1723809941110,124,Petición HTTP,200,OK,Open Model Thread Group 1-3225,text,true,,189,196,32,32,http://127.0.0.1:5000/,124,0,2
1723809941142,97,Petición HTTP,200,OK,Open Model Thread Group 1-3231,text,true,,189,196,32,32,http://127.0.0.1:5000/,97,0,2
1723809941147,100,Petición HTTP,200,OK,Open Model Thread Group 1-3236,text,true,,189,196,32,32,http://127.0.0.1:5000/,100,0,3
1723809941147,108,Petición HTTP,200,OK,Open Model Thread Group 1-3237,text,true,,189,196,32,32,http://127.0.0.1:5000/,108,0,6
1723809941147,109,Petición HTTP,200,OK,Open Model Thread Group 1-3235,text,true,,189,196,31,31,http://127.0.0.1:5000/,109,0,7
1723809941152,111,Petición HTTP,200,OK,Open Model Thread Group 1-3241,text,true,,189,196,33,33,http://127.0.0.1:5000/,111,0,2
1723809941147,120,Petición HTTP,200,OK,Open Model Thread Group 1-3238,text,true,,189,196,34,34,http://127.0.0.1:5000/,120,0,1
1723809941147,120,Petición HTTP,200,OK,Open Model Thread Group 1-3239,text,true,,189,196,34,34,http://127.0.0.1:5000/,119,0,4
1723809941142,136,Petición HTTP,200,OK,Open Model Thread Group 1-3234,text,true,,189,196,39,39,http://127.0.0.1:5000/,134,0,4
1723809941142,145,Petición HTTP,200,OK,Open Model Thread Group 1-3232,text,true,,189,196,44,44,http://127.0.0.1:5000/,143,0,6
1723809941142,150,Petición HTTP,200,OK,Open Model Thread Group 1-3230,text,true,,189,196,44,44,http://127.0.0.1:5000/,148,0,5
1723809941158,135,Petición HTTP,200,OK,Open Model Thread Group 1-3243,text,true,,189,196,43,43,http://127.0.0.1:5000/,135,0,16
1723809941142,155,Petición HTTP,200,OK,Open Model Thread Group 1-3233,text,true,,189,196,42,42,http://127.0.0.1:5000/,155,0,3
1723809941150,153,Petición HTTP,200,OK,Open Model Thread Group 1-3240,text,true,,189,196,41,41,http://127.0.0.1:5000/,153,0,5
1723809941184,145,Petición HTTP,200,OK,Open Model Thread Group 1-3250,text,true,,189,196,47,47,http://127.0.0.1:5000/,144,0,5
1723809941186,148,Petición HTTP,200,OK,Open Model Thread Group 1-3251,text,true,,189,196,47,47,http://127.0.0.1:5000/,148,0,2
1723809941183,171,Petición HTTP,200,OK,Open Model Thread Group 1-3247,text,true,,189,196,50,50,http://127.0.0.1:5000/,171,0,4
1723809941154,202,Petición HTTP,200,OK,Open Model Thread Group 1-3242,text,true,,189,196,51,51,http://127.0.0.1:5000/,201,0,1
1723809941184,192,Petición HTTP,200,OK,Open Model Thread Group 1-3248,text,true,,189,196,54,54,http://127.0.0.1:5000/,192,0,2
1723809941257,120,Petición HTTP,200,OK,Open Model Thread Group 1-3267,text,true,,189,196,53,53,http://127.0.0.1:5000/,120,0,2
1723809941221,160,Petición HTTP,200,OK,Open Model Thread Group 1-3256,text,true,,189,196,53,53,http://127.0.0.1:5000/,159,0,6
1723809941185,199,Petición HTTP,200,OK,Open Model Thread Group 1-3252,text,true,,189,196,56,56,http://127.0.0.1:5000/,198,0,7
1723809941183,203,Petición HTTP,200,OK,Open Model Thread Group 1-3245,text,true,,189,196,55,55,http://127.0.0.1:5000/,203,0,2
1723809941211,182,Petición HTTP,200,OK,Open Model Thread Group 1-3253,text,true,,189,196,55,55,http://127.0.0.1:5000/,182,0,4
1723809941261,135,Petición HTTP,200,OK,Open Model Thread Group 1-3268,text,true,,189,196,55,55,http://127.0.0.1:5000/,134,0,2
1723809941275,121,Petición HTTP,200,OK,Open Model Thread Group 1-3272,text,true,,189,196,54,54,http://127.0.0.1:5000/,121,0,3
1723809941231,171,Petición HTTP,200,OK,Open Model Thread Group 1-3259,text,true,,189,196,53,53,http://127.0.0.1:5000/,171,0,3
1723809941314,90,Petición HTTP,200,OK,Open Model Thread Group 1-3285,text,true,,189,196,52,52,http://127.0.0.1:5000/,90,0,1
1723809941183,224,Petición HTTP,200,OK,Open Model Thread Group 1-3246,text,true,,189,196,52,52,http://127.0.0.1:5000/,223,0,6
1723809941222,187,Petición HTTP,200,OK,Open Model Thread Group 1-3258,text,true,,189,196,52,52,http://127.0.0.1:5000/,187,0,6
1723809941183,228,Petición HTTP,200,OK,Open Model Thread Group 1-3244,text,true,,189,196,53,53,http://127.0.0.1:5000/,228,0,7
1723809941354,62,Petición HTTP,200,OK,Open Model Thread Group 1-3294,text,true,,189,196,52,52,http://127.0.0.1:5000/,62,0,3
1723809941251,165,Petición HTTP,200,OK,Open Model Thread Group 1-3265,text,true,,189,196,51,51,http://127.0.0.1:5000/,165,0,1
1723809941217,200,Petición HTTP,200,OK,Open Model Thread Group 1-3255,text,true,,189,196,50,50,http://127.0.0.1:5000/,200,0,5
1723809941256,162,Petición HTTP,200,OK,Open Model Thread Group 1-3266,text,true,,189,196,50,50,http://127.0.0.1:5000/,162,0,2
1723809941357,69,Petición HTTP,200,OK,Open Model Thread Group 1-3297,text,true,,189,196,51,51,http://127.0.0.1:5000/,69,0,2
1723809941316,112,Petición HTTP,200,OK,Open Model Thread Group 1-3287,text,true,,189,196,50,50,http://127.0.0.1:5000/,112,0,2
1723809941279,152,Petición HTTP,200,OK,Open Model Thread Group 1-3277,text,true,,189,196,50,50,http://127.0.0.1:5000/,151,0,2
1723809941279,154,Petición HTTP,200,OK,Open Model Thread Group 1-3278,text,true,,189,196,50,50,http://127.0.0.1:5000/,154,0,3
1723809941184,251,Petición HTTP,200,OK,Open Model Thread Group 1-3249,text,true,,189,196,50,50,http://127.0.0.1:5000/,251,0,14
1723809941278,161,Petición HTTP,200,OK,Open Model Thread Group 1-3275,text,true,,189,196,54,54,http://127.0.0.1:5000/,160,0,3
1723809941317,126,Petición HTTP,200,OK,Open Model Thread Group 1-3288,text,true,,189,196,53,53,http://127.0.0.1:5000/,126,0,1
1723809941334,114,Petición HTTP,200,OK,Open Model Thread Group 1-3290,text,true,,189,196,52,52,http://127.0.0.1:5000/,114,0,2
1723809941221,227,Petición HTTP,200,OK,Open Model Thread Group 1-3257,text,true,,189,196,51,51,http://127.0.0.1:5000/,227,0,2
1723809941279,173,Petición HTTP,200,OK,Open Model Thread Group 1-3276,text,true,,189,196,50,50,http://127.0.0.1:5000/,173,0,2
1723809941243,212,Petición HTTP,200,OK,Open Model Thread Group 1-3264,text,true,,189,196,52,52,http://127.0.0.1:5000/,211,0,2
1723809941320,137,Petición HTTP,200,OK,Open Model Thread Group 1-3289,text,true,,189,196,51,51,http://127.0.0.1:5000/,137,0,2
1723809941282,179,Petición HTTP,200,OK,Open Model Thread Group 1-3274,text,true,,189,196,51,51,http://127.0.0.1:5000/,178,0,4
1723809941373,92,Petición HTTP,200,OK,Open Model Thread Group 1-3300,text,true,,189,196,52,52,http://127.0.0.1:5000/,92,0,1
1723809941314,154,Petición HTTP,200,OK,Open Model Thread Group 1-3286,text,true,,189,196,52,52,http://127.0.0.1:5000/,154,0,2
1723809941231,237,Petición HTTP,200,OK,Open Model Thread Group 1-3260,text,true,,189,196,52,52,http://127.0.0.1:5000/,237,0,2
1723809941343,128,Petición HTTP,200,OK,Open Model Thread Group 1-3293,text,true,,189,196,50,50,http://127.0.0.1:5000/,128,0,2
1723809941265,209,Petición HTTP,200,OK,Open Model Thread Group 1-3269,text,true,,189,196,49,49,http://127.0.0.1:5000/,209,0,7
1723809941314,160,Petición HTTP,200,OK,Open Model Thread Group 1-3283,text,true,,189,196,48,48,http://127.0.0.1:5000/,160,0,1
1723809941275,202,Petición HTTP,200,OK,Open Model Thread Group 1-3271,text,true,,189,196,47,47,http://127.0.0.1:5000/,202,0,2
1723809941288,192,Petición HTTP,200,OK,Open Model Thread Group 1-3281,text,true,,189,196,46,46,http://127.0.0.1:5000/,192,0,2
1723809941388,94,Petición HTTP,200,OK,Open Model Thread Group 1-3306,text,true,,189,196,46,46,http://127.0.0.1:5000/,94,0,3
1723809941382,104,Petición HTTP,200,OK,Open Model Thread Group 1-3304,text,true,,189,196,45,45,http://127.0.0.1:5000/,104,0,1
1723809941269,219,Petición HTTP,200,OK,Open Model Thread Group 1-3270,text,true,,189,196,46,46,http://127.0.0.1:5000/,218,0,3
1723809941275,214,Petición HTTP,200,OK,Open Model Thread Group 1-3273,text,true,,189,196,46,46,http://127.0.0.1:5000/,214,0,2
1723809941383,111,Petición HTTP,200,OK,Open Model Thread Group 1-3305,text,true,,189,196,46,46,http://127.0.0.1:5000/,111,0,1
1723809941356,138,Petición HTTP,200,OK,Open Model Thread Group 1-3295,text,true,,189,196,46,46,http://127.0.0.1:5000/,138,0,1
1723809941279,215,Petición HTTP,200,OK,Open Model Thread Group 1-3279,text,true,,189,196,44,44,http://127.0.0.1:5000/,215,0,5
1723809941372,125,Petición HTTP,200,OK,Open Model Thread Group 1-3299,text,true,,189,196,44,44,http://127.0.0.1:5000/,125,0,1
1723809941266,234,Petición HTTP,200,OK,Open Model Thread Group 1-3262,text,true,,189,196,44,44,http://127.0.0.1:5000/,233,0,1
1723809941433,68,Petición HTTP,200,OK,Open Model Thread Group 1-3317,text,true,,189,196,44,44,http://127.0.0.1:5000/,68,0,2
1723809941199,305,Petición HTTP,200,OK,Open Model Thread Group 1-3254,text,true,,189,196,43,43,http://127.0.0.1:5000/,305,0,1
1723809941394,111,Petición HTTP,200,OK,Open Model Thread Group 1-3307,text,true,,189,196,42,42,http://127.0.0.1:5000/,111,0,2
1723809941360,145,Petición HTTP,200,OK,Open Model Thread Group 1-3298,text,true,,189,196,41,41,http://127.0.0.1:5000/,145,0,2
1723809941281,226,Petición HTTP,200,OK,Open Model Thread Group 1-3280,text,true,,189,196,40,40,http://127.0.0.1:5000/,226,0,7
1723809941381,129,Petición HTTP,200,OK,Open Model Thread Group 1-3302,text,true,,189,196,40,40,http://127.0.0.1:5000/,128,0,2
1723809941335,178,Petición HTTP,200,OK,Open Model Thread Group 1-3291,text,true,,189,196,39,39,http://127.0.0.1:5000/,178,0,1
1723809941337,176,Petición HTTP,200,OK,Open Model Thread Group 1-3292,text,true,,189,196,38,38,http://127.0.0.1:5000/,176,0,1
1723809941313,203,Petición HTTP,200,OK,Open Model Thread Group 1-3284,text,true,,189,196,37,37,http://127.0.0.1:5000/,203,0,2
1723809941406,112,Petición HTTP,200,OK,Open Model Thread Group 1-3308,text,true,,189,196,38,38,http://127.0.0.1:5000/,111,0,2
1723809941418,101,Petición HTTP,200,OK,Open Model Thread Group 1-3312,text,true,,189,196,37,37,http://127.0.0.1:5000/,101,0,2
1723809941235,285,Petición HTTP,200,OK,Open Model Thread Group 1-3261,text,true,,189,196,36,36,http://127.0.0.1:5000/,285,0,1
1723809941431,92,Petición HTTP,200,OK,Open Model Thread Group 1-3316,text,true,,189,196,35,35,http://127.0.0.1:5000/,92,0,2
1723809941435,89,Petición HTTP,200,OK,Open Model Thread Group 1-3319,text,true,,189,196,36,36,http://127.0.0.1:5000/,89,0,2
1723809941356,170,Petición HTTP,200,OK,Open Model Thread Group 1-3296,text,true,,189,196,35,35,http://127.0.0.1:5000/,170,0,1
1723809941411,117,Petición HTTP,200,OK,Open Model Thread Group 1-3311,text,true,,189,196,34,34,http://127.0.0.1:5000/,117,0,2
1723809941268,261,Petición HTTP,200,OK,Open Model Thread Group 1-3263,text,true,,189,196,33,33,http://127.0.0.1:5000/,261,0,2
